id;value
870;Assistant de direction
871;Téléopérateur, agent commercial
872;Ressources humaines- assistante administrative
873;Assistant administratif,contrôleur
874;Opératrice de saisie, opératrice de traitement de document
875;Vendeur ou magasinier
876;Secrétaire, assistante administrative
877;Administration,logistique- gestionnaire
878;Administrateur réseaux,testeur logiciel
879;Assistante administrative
880;Ingénieur de production- directeur de projet
881;Téléopérateur- vendeur
882;Développeur web,développeur PHP
883;Opérateur de saisie online,magasinière
884;Comptable,  analyse statistique
885;Comptable, responsable ressources humaines
886;À contrat CDI de préférence
887;Responsable business intelligence
888;Informatique , comptable 
889;Comptable ou responsable ressources humaines 
890;RH,commercial 
891;Responsable de production ou communication
892;Personnel administratif
893;Aide comptable ou assistante ressources humaines
894;Formateur ou autres, qualité , call center
895;Comptable, aide comptable, assistant comptable 
896;Superviseur, formateur
897;Informatique (cartographe,développeur)
898;Commercial, comptable
899;Responsable qualité
900;Télévendeuses
901;Administratif
902;Administratif
903;Formatrice  , téléopératrice 
904;Comptable, aide comptable
905;Comptable, auditeur interne, contrôleur de gestion...
906;Responsable d'une boulangerie,responsable qualité
907;En communication, ressources humaines, administration
908;Développeur web, mobile, programmeur java, javafx, PHP, ...
909;Mécanique auto
910;Communication, ressources humaines, administration
911;Service patron
912;PAOiste , opérateur de saisie
913;Tout emploi correspondant a mon profil
914;Développeur SIG senior
915;Assistante juridique 
916;Technicien polyvalent
917;Responsable vente en grands comptes
918;PAO
919;Chauffeur (privé, tourisme,..) ou livreur
920;Serveur
921;Communication, ressources humaines
922;Ressources humaines,superviseur
923;Livreur, électricien
924;Caissière , opérateurs de saisie , téléopératrice
925;Responsable vente 
926;Responsable des ventes 
927;Tout ce qui concerne la langue étrangère
928;Agent technique, informatique bureautique
929;Comptabilité, finance, informatique, gestion
930;Chauffeur livreur, commercial
931;Tous ce qui applique l'informatique
932;Opérateur web, saisie, rédacteur web, modérateur
933;Comptable, auditeur interne
934;Contrôleur de gestion, aide comptable, magasinier
935;Développeur c# (junior)
936;Responsable commercial, responsable marketing
937;Comptable, gestionnaire
938;Consultant, commercial
939;Assistant juridique 
940;Assistante, projet
941;Assistante administrative, assistante de direction
942;Assistant chargé de projets
943;Intégrateur de base de données
944;Contrôleur de gestion
945;Infographie
946;Financier
947;Saisie
948;Analyse statistique
949;Assistante administrative
950;Chef de projet
951;Infographiste PAO
952;Technicien en plomberie(senior)
953;Financière
954;Auditeur (débutant)
955;Transit import
956;Assistante ressources humaines
957;Export
958;Cuisinière
959;Pâtissier
960;Technicien de maintenance logiciel avancé
961;Événementiel
962;Logistique
963;Responsable de système d'information
964;Consultant
965;Électronique
966;Télé
967;Animateur
968;Réseaux
969;Guide touristique
970;Chargé de la comptabilité fournisseur
971;Assistant comptable (débutant)
972;Logistique
973;Contrôleur
974;Technicien en eaux  environnement
975;Chargée parc auto
976;Gestionnaire parc auto
977;Réseaux maintenance
978;Agent forfaitiste
979;Agent de transit import
980;Animatrice
981;Comptabilité
982;Informatique administrateur système
983;Assistant administratif
984;Intégrateur web
985;Management
986;Projet
987;Administrateur système réseaux
988;Téléopératrice
989;Concepteur
990;Ingénieur de procédé
991;Assistante administrative
992;Ressources humaines débutant
993;Secrétariat
994;Agent polyvalent. Administratif. secrétariat magasinier.
995;Caissier
996;Mobile
997;Administrateur système
998;Département juridique
999;Travail dans le domaine administration
1000;Banque
1001;Domaine administration d'entreprise
1002;Animatrice en sensibilisation social
1003;Responsable audit
1004;Responsable marketing
1005;Assistant marketing
1006;Commercial (débutant)
1007;Logistique débutante
1008;Référencer SEO
1009;Responsable gestion de stock
1010;Agent logistique
1011;Assistante de transit
1012;SIG ingénieur des mines
1013;Rédacteur web
1014;Gestionnaire
1015;Offres ajoutées qui répondent à mon profil
1016;Marchandiser
1017;Génie électrique
1018;Assistant ressources humaines
1019;Modérateur d'appel sortant
1020;Gestionnaire de stock
1021;Aide déclarant en douane
1022;Responsable import export
1023;Opératrice média
1024;Technicien de laboratoire
1025;Opérateur média
1026;Client
1027;Ingénieur électrique
1028;Intégrateur web HTML
1029;Environnementale
1030;Technicien industrielle
1031;Directeur commercial
1032;Superviseur en centre d'appel
1033;Superviseur en call center
1034;Assistante de direction hôtel
1035;Hôtellerie restauration
1036;Responsable commerciale
1037;Directeur
1038;Enquêteur francophone (débutante)
1039;Chargé de clientèle
1040;Maintenance électrotechnicien
1041;Enquêteur francophone
1042;Hôtesse
1043;Relecteurs
1044;Assistante marketing
1045;Accueil
1046;Agent de transit import export
1047;Bibliothécaire
1048;Opérateur de saisie (comptable)
1049;Modérateur web
1050;Commercial.
1051;Relation client
1069;Travailleur social
1053;Directeur administratif
1054;Responsable administratif financier
1055;Analyste financier
1056;Domaine des sciences sociales
1057;Technicien en électricité bâtiment
1058;Ingénieur informatique
1059;Monteur vidéo
1060;Gérant hôtel
1061;Finances
1062;Responsable approvisionnement
1063;Responsable administratif
1064;Transitaire
1065;Contrôleuse
1066;Superviseur
1067;Poste disponible
1068;Gestionnaire de magasin
1070;Développeur web HTML
1071;Ressources humaine
1072;Standardiste
1073;Transit
1074;Droit
1075;Responsable juridique
1076;Technicienne en informatique(hardware)
1077;Testeur logiciel
1078;Réseaux maintenance (senior)
1079;Community manager
1080;Réseaux (senior)
1081;Responsable opération portière
1082;Aquaculture
1083;Technicien biologiste
1084;Technicien laboratoire aquaculture
1085;Technicien biologiste aquaculture
1086;Traducteur
1087;Travailleuse sociale
1088;Responsable de maintenance
1089;Contrôleuse
1090;Réceptionniste
1091;Réceptionniste
1092;Directeur technique
1093;Responsable maintenance
1094;Commerciale (débutante)
1095;Magasinière
1096;Secrétaire administratif
1097;Ingénieur d'études BTP
1098;Enseignante
1099;Stagiaire en informatique
1100;Gouvernante d'hôtel
1101;Assistant en communication
1102;PAOiste
1103;Secrétaire comptable
1104;Gestion des ressources humaines
1105;Chef d’équipe agent de transit
1106;Responsable paie RH
1107;Assistante ressource humaine
1108;Chef comptable
1109;Responsable de  production
1110;Assistant qualité  hygiène
1111;Agent en administration
1112;Consultant en environnement
1113;Assistant trésorerie
1114;Commerce  marketing tout secteur
1115;Assistant en ressources humaines
1116;Femme de ménage
1117;Administrateur en système  réseau
1118;Agent de surveillance
1119;Responsable de paie
1120;Chargé d'étude
1121;Secrétaire standardiste
1122;Agent import export
1123;Agronomie
1124;Chauffeur (privé
1125;Agent commercial
1126;Chef d'équipe
1127;Dans la rédaction web
1128;Assistante en marketing
1129;Manager en BPO
1130;Téléopératrice germanophone
1131;Offshore
1132;Business analyste
1133;Responsable magasin
1134;Assistant administratif financier
1135;Assistant comptable
1136;Contrôleur interne.
1137;Opérateur pré presse
1138;ONG humanitaires(débutant)
1139;Pharmacologue
1140;Charge de projet
1141;Agent ticketing
1142;Agent de forfait de voyage
1143;Service billetterie
1144;Agent d'étude d'impact environnementaux
1145;Secrétaire (débutante)
1146;Muséologue
1147;Technicien de laboratoire chimique
1148;Stagiaire développeur PHP
1149;Billetterie
1150;Assistante qualité
1151;Maintenance électrique
1152;Charger de projet
1153;Technicien en électronique
1154;Chargé de projet
1155;Téléconseiller débutant
1156;Analyste  (assistante chef de projet)
1157;Superviseur des engins de la mine
1158;Chargée de clientèle
1159;Responsable de projet
1160;Assistante administrative financière
1161;Dirigeant de département
1162;Dirigeant de département
1163;Assistant administratif
1164;Responsable projet
1165;Superviseur environnementale
1166;Médecin assistant
1167;Commerce
1168;Technicien en technologie de l'environnement
1169;Responsable contrôle qualité
1170;Chargé d'étude de projets
1171;Coordinateur
1172;Laborantin
1173;Transcripteur
1174;Traducteur hispanophone
1175;Travail en ligne à domicile
1176;Géomaticien
1177;Consultant ERP
1178;Ingénieur d’études
1179;Réseaux maintenance débutant
1180;Rédactrice mail
1181;Administrateur réseau systèmes
1182;Téléconseiller
1183;Téléopérateur (débutant)
1184;Pharmacien
1185;Restauration
1186;Opération manager
1187;Les postes vacants correspond à mes profils bac+3
1188;Conducteur de travaux
1189;Agent de tourisme (guide)
1190;Gérante restaurant
1191;Responsable
1192;Agent du tourisme
1193;QHSE
1194;Administrateur réseaux (senior)
1195;Développeur  web
1196;Agent de crédit
1197;Administration logistique
1198;Maintenance industriel
1199;Secteur pêche
1200;Service relation client
1201;Juriste débutante
1202;Technicien en électronique analogique
1203;Opérateur on ligne free-lance
1204;Rédactrice free-lance
1205;ONG
1206;Technique industriel
1207;Opérateur de saisie online
1208;Responsable d'approvisionnement
1209;Agent environnemental
1210;Responsable logistique & transit
1211;Opérateur web polyvalent
1212;Technicien laboratoire chimique
1213;Aide gérant de cyber  gérant multi service
1214;Responsable administratif  financier
1215;Assistant logistique
1216;Chargé de clientèle back-office en centre d'appel
1217;Transport logistique
1218;Ouvert à toutes les propositions
1219;Assistante sociale au sein d'une entreprise
1220;Assistante sociale
1221;Paramédicaux
1222;Chargée de communication
1223;Électricien de maintenance industrielle
1224;Agent marketeur
1225;Assistante import
1226;Producteur
1227;Agent back-office
